gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,calls_per_month,data_usage_gb,support_tickets,late_payments,avg_call_duration,churn,recency_score,frequency_score,monetary_score,rfm_churn_risk,charge_per_minute,support_intensity,high_complaint_flag,payment_reliability,data_per_charge,avg_calls_per_week,revenue_risk_proxy,high_charge_new_customer,fiber_no_support,mtm_echeck_risk,longtime_frustrated
1,0,1,0,16,1,1,0,0,0,0,1,3,66.62,1065.78,2,3.19,0,0,10.71,0,0.058823529411764705,0.15384615383431952,0.5551666666620403,0.4148268476626581,3.1007215175142555,0.0,0,1.0,0.047175391895888784,0.4618937644341801,27.635764591286286,0,0,0,0
1,0,1,1,5,1,0,-1,-1,-1,0,1,1,38.22,152.59,6,0.0,2,1,11.43,0,0.16666666666666666,0.4615384615029586,0.3184999999973458,0.3017589743650133,0.44370456528060487,0.3333333333333333,0,0.8333333333333334,0.0,1.3856812933025404,11.533228000230809,0,0,0,0
1,0,0,0,9,1,2,0,1,1,0,1,2,18.0,191.58,3,7.54,0,0,5.47,1,0.1,0.2307692307514793,0.14999999999875,0.25384615384920417,1.288452485035981,0.0,0,1.0,0.3968421052631579,0.6928406466512702,4.569230769285675,0,0,0,0
1,0,0,0,30,1,0,-1,-1,-1,1,0,0,57.38,1767.46,4,0.0,2,0,11.68,0,0.03225806451612903,0.30769230766863903,0.4781666666626819,0.3426314309377966,1.2601311849422503,0.06451612903225806,0,1.0,0.0,0.9237875288683602,19.66019150721077,0,0,0,0
1,1,0,0,42,1,0,-1,-1,-1,1,0,1,24.94,1016.12,2,0.0,0,0,13.07,0,0.023255813953488372,0.15384615383431952,0.2078333333316014,0.261666428147172,0.9246869539895165,0.0,0,1.0,0.0,0.4618937644341801,6.52596071799047,0,0,0,0
0,0,0,0,11,1,0,-1,-1,-1,2,0,2,75.99,840.2,3,0.0,0,0,5.16,1,0.08333333333333333,0.2307692307514793,0.6332499999947229,0.44047948718092667,4.905418028958431,0.0,0,1.0,0.0,0.6928406466512702,33.472036230878615,0,0,0,0
1,0,0,1,72,1,2,0,0,0,2,1,0,32.93,2423.3,2,33.39,0,1,2.33,0,0.0136986301369863,0.15384615383431952,0.27441666666437986,0.2844768879536826,7.201057886604066,0.0,0,0.9863013698630136,0.9840848806366048,0.4618937644341801,9.367823920314768,0,1,0,0
1,0,1,1,10,1,1,1,0,1,2,1,1,63.69,577.96,8,12.37,2,0,9.04,0,0.09090909090909091,0.6153846153372781,0.530749999995577,0.3255867132944116,0.7980668323667497,0.18181818181818182,0,1.0,0.1912196630081929,1.8475750577367205,20.73661776972107,0,0,0,0
0,0,0,0,4,1,1,1,0,1,2,0,0,56.17,216.29,5,10.25,2,0,6.9,1,0.2,0.3846153845857988,0.46808333332943264,0.3903102564146133,1.5560431654676259,0.4,0,1.0,0.17928983732726955,1.1547344110854503,21.92372710280883,0,0,0,0
0,0,0,0,60,1,2,0,0,0,2,1,3,42.88,2613.84,3,36.25,2,0,11.71,0,0.01639344262295082,0.2307692307514793,0.35733333333035555,0.3033368642310267,1.2394916540212442,0.03278688524590164,0,1.0,0.8261166818596171,0.6928406466512702,13.007084738226425,0,1,0,0
0,0,0,0,31,1,2,1,0,0,0,0,3,95.08,2896.39,6,30.28,1,0,1.0,1,0.03125,0.4615384615029586,0.7923333333267305,0.43712564103010054,15.488716577540107,0.03125,0,1.0,0.31515403830141553,1.3856812933025404,41.56190594914196,0,1,0,0
1,0,1,0,34,1,0,-1,-1,-1,0,1,1,30.93,1057.92,3,0.0,1,1,19.52,0,0.02857142857142857,0.2307692307514793,0.2577499999978521,0.2683747252774164,0.5310736732194133,0.02857142857142857,0,0.9714285714285714,0.0,0.6928406466512702,8.300830252830488,0,0,0,0
0,0,1,0,47,1,2,0,1,1,1,1,0,18.0,819.05,7,49.7,0,0,1.0,0,0.020833333333333332,0.5384615384201183,0.14999999999875,0.16064102564880967,2.481969696969697,0.0,0,1.0,2.615789473684211,1.6166281755196306,2.891538461678574,0,0,0,0
1,0,1,0,72,1,1,1,0,1,1,0,2,28.42,2010.69,1,15.61,3,1,4.03,0,0.0136986301369863,0.07692307691715976,0.23683333333135972,0.2848281700039065,6.905790630581123,0.0410958904109589,1,0.9863013698630136,0.5305914343983684,0.23094688221709006,8.094816591511023,0,0,0,1
1,0,1,1,10,1,1,1,1,1,0,1,0,110.82,1073.24,4,17.55,0,0,9.14,1,0.09090909090909091,0.30769230766863903,0.923499999992304,0.5442251748268302,2.927550463720676,0.0,0,1.0,0.15694866750134145,0.9237875288683602,60.31103387430932,1,0,1,0
1,0,0,0,23,1,1,1,1,1,2,1,0,56.93,1242.24,7,12.98,0,0,8.59,0,0.041666666666666664,0.5384615384201183,0.4744166666627132,0.2987410256477283,0.8975787397307785,0.0,0,1.0,0.2240635249438978,1.6166281755196306,17.00732659012517,0,0,0,0
0,0,0,1,36,1,2,0,0,1,2,1,3,97.55,3400.48,7,52.55,0,1,4.98,0,0.02702702702702703,0.5384615384201183,0.8129166666598923,0.4282851697907441,2.707474760342686,0.0,0,0.972972972972973,0.5332318619989853,1.6166281755196306,41.779218313087085,0,1,0,0
0,0,0,0,4,1,1,0,0,1,1,1,0,64.55,210.17,7,17.11,0,0,14.06,0,0.2,0.5384615384201183,0.537916666662184,0.38747435898085,0.532507347724739,0.0,0,1.0,0.261022120518688,1.6166281755196306,25.011469872213866,0,0,0,0
0,0,1,0,10,1,2,0,1,1,0,0,1,101.1,1031.44,3,11.22,1,1,3.2,0,0.09090909090909091,0.2307692307514793,0.8424999999929791,0.5272097902105322,10.63340206185567,0.09090909090909091,0,0.9090909090909091,0.10989226248775712,0.6928406466512702,53.3009097902848,1,0,0,0
0,0,0,0,10,0,2,1,0,0,2,1,1,40.33,354.11,4,26.83,1,0,12.12,0,0.09090909090909091,0.30769230766863903,0.33608333333053264,0.30925850816212164,0.7289213668176205,0.09090909090909091,0,1.0,0.6491652552625211,0.9237875288683602,12.472395634178365,0,1,0,0
0,0,1,0,11,1,1,0,1,0,0,1,0,73.54,786.24,1,2.14,0,0,6.71,0,0.08333333333333333,0.07692307691715976,0.6128333333282264,0.46308205128119195,10.509824889720626,0.0,0,1.0,0.02870941776227529,0.23094688221709006,34.05505405121886,0,0,1,0
1,0,1,0,37,1,2,0,1,1,0,1,0,88.89,3219.93,4,17.48,1,0,6.41,1,0.02631578947368421,0.30769230766863903,0.7407499999938271,0.44528785425327666,3.390542077331311,0.02631578947368421,0,1.0,0.19445989542774503,0.9237875288683602,39.581637364573766,0,0,1,0
1,0,1,0,26,0,2,0,1,1,2,1,1,27.01,709.06,4,36.49,1,0,8.37,0,0.037037037037037035,0.30769230766863903,0.22508333333145764,0.24330968661367006,0.8136273924817552,0.037037037037037035,0,1.0,1.302749018207783,0.9237875288683602,6.571794635435229,0,0,0,0
1,1,0,0,37,1,2,1,1,0,1,1,0,34.12,1349.18,1,113.68,0,2,10.82,0,0.02631578947368421,0.07692307691715976,0.28433333333096383,0.3088750337384273,3.3616883440474408,0.0,0,0.9473684210526316,3.236902050113896,0.23094688221709006,10.538816151155139,0,0,0,0
1,0,0,0,21,1,0,-1,-1,-1,0,0,0,57.48,1235.18,4,0.0,1,0,3.68,0,0.045454545454545456,0.30769230766863903,0.4789999999960083,0.3482433566464937,3.9829098413517348,0.045454545454545456,0,1.0,0.0,0.9237875288683602,20.017028140040455,0,0,1,0
0,0,0,0,72,0,1,0,1,1,2,1,1,79.31,5697.24,5,2.0,2,0,8.01,0,0.0136986301369863,0.3846153845857988,0.660916666661159,0.39292304180209836,1.9750537336199125,0.0273972602739726,0,1.0,0.024903498941601293,1.1547344110854503,31.16272644532442,0,0,0,0
0,0,0,0,22,0,2,0,1,1,0,1,1,41.19,926.61,5,3.15,0,2,3.54,0,0.043478260869565216,0.3846153845857988,0.34324999999713957,0.2777682274295222,2.373488729508197,0.0,0,0.9130434782608696,0.07466224223749704,1.1547344110854503,11.441273287822018,0,0,0,0
1,1,1,1,27,1,0,-1,-1,-1,1,0,2,99.17,2736.54,5,0.0,0,2,13.98,0,0.03571428571428571,0.3846153845857988,0.8264166666597799,0.4679293040324665,1.4492082825822166,0.0,0,0.9285714285714286,0.0,1.1547344110854503,46.404549080899706,0,0,0,0
0,0,0,1,10,1,2,1,1,1,1,1,3,93.59,985.93,4,85.15,1,1,9.53,1,0.09090909090909091,0.30769230766863903,0.7799166666601673,0.48679184149397553,2.5796180010465726,0.09090909090909091,0,0.9090909090909091,0.9002008668992494,0.9237875288683602,45.55884844542117,1,0,0,0
0,1,1,1,1,1,2,1,0,1,0,0,2,63.12,119.36,3,6.42,3,1,7.72,1,0.5,0.2307692307514793,0.5259999999956166,0.5642461538479508,4.940397350993377,1.5,1,0.5,0.10012476606363069,0.6928406466512702,35.61521723088266,0,1,0,0
1,1,1,0,50,1,2,0,1,0,0,0,3,78.4,3932.04,7,22.13,1,1,1.0,0,0.0196078431372549,0.5384615384201183,0.6533333333278889,0.36148416290203383,11.202393162393163,0.0196078431372549,0,0.9803921568627451,0.2787153652392947,1.6166281755196306,28.340358371519454,0,0,0,0
1,0,1,0,58,1,2,1,1,0,2,0,1,86.91,5129.91,3,33.07,0,0,6.85,0,0.01694915254237288,0.2307692307514793,0.7242499999939646,0.45032581486423917,4.300368849023389,0.0,0,1.0,0.37618018427937666,0.6928406466512702,39.137816569851026,0,0,0,0
0,1,1,0,57,1,1,1,1,1,0,1,0,90.56,5144.14,4,4.71,0,0,5.23,1,0.017241379310344827,0.30769230766863903,0.7546666666603777,0.44722475685456126,4.310346561201233,0.0,0,1.0,0.05144167758846658,0.9237875288683602,40.50067398074907,0,0,1,0
0,0,1,0,48,1,2,1,1,0,0,1,0,80.06,3915.16,1,7.75,0,0,10.75,0,0.02040816326530612,0.07692307691715976,0.6671666666611069,0.45964531658713326,7.57284332688588,0.0,0,1.0,0.09560819146311374,0.23094688221709006,36.79920404596589,0,0,1,0
1,1,1,0,9,1,1,0,1,1,0,1,3,47.52,463.13,3,0.48,0,0,7.22,1,0.1,0.2307692307514793,0.3959999999967,0.3522461538483842,2.363631723997142,0.0,0,1.0,0.00989282769991756,0.6928406466512702,16.73873723087522,0,0,0,0
1,0,1,1,25,1,2,1,1,0,0,1,1,18.0,417.39,2,0.3,1,1,12.98,1,0.038461538461538464,0.15384615383431952,0.14999999999875,0.2446153846172515,0.6421384615384615,0.038461538461538464,0,0.9615384615384616,0.015789473684210527,0.4618937644341801,4.403076923110527,0,0,0,0
1,0,0,1,50,1,2,1,0,0,2,0,2,69.78,3402.52,4,37.43,1,0,1.71,0,0.0196078431372549,0.30769230766863903,0.5814999999951541,0.3789046757192358,9.919883381924198,0.0196078431372549,0,1.0,0.5288217010454931,0.9237875288683602,26.439968271688276,0,1,0,0
0,0,0,0,29,1,2,0,0,0,0,1,2,102.43,2980.65,3,81.49,1,0,6.97,0,0.03333333333333333,0.2307692307514793,0.8535833333262202,0.5086128205135256,4.907308319201831,0.03333333333333333,0,1.0,0.7878758580682587,0.6928406466512702,52.09721120520043,0,1,0,0
1,0,1,0,72,1,2,0,0,0,1,1,0,104.92,7473.25,7,18.92,1,2,9.13,0,0.0136986301369863,0.5384615384201183,0.8743333333260472,0.44752047770118975,1.6237300435413642,0.0136986301369863,0,0.9726027397260274,0.17862537764350456,1.6166281755196306,46.953848520408826,0,1,0,0
1,0,0,1,33,1,1,1,1,1,0,1,3,74.56,2471.28,2,22.93,0,0,12.08,0,0.029411764705882353,0.15384615383431952,0.6213333333281555,0.42952880844675123,3.095755875131533,0.0,0,1.0,0.30346744309158286,0.4618937644341801,32.02566795778977,0,0,0,0
0,0,0,0,24,1,1,0,0,0,2,0,1,51.32,1183.02,4,7.62,0,1,11.89,0,0.04,0.30769230766863903,0.42766666666310277,0.3255282051315133,1.0355204649697138,0.0,0,0.96,0.1456422018348624,0.9237875288683602,16.706107487349264,0,0,0,0
0,0,0,0,72,1,2,0,0,1,1,0,0,92.68,6713.03,1,42.96,1,0,10.86,1,0.0136986301369863,0.07692307691715976,0.7723333333268972,0.4990281700021215,8.574349869718489,0.0136986301369863,0,1.0,0.45858240819812124,0.23094688221709006,46.24993079579662,0,1,0,0
0,0,0,0,22,0,1,0,0,0,0,0,3,32.06,638.78,7,25.25,0,2,4.37,1,0.043478260869565216,0.5384615384201183,0.2671666666644403,0.21656566332957855,0.9477729309475058,0.0,0,0.9130434782608696,0.763762855414398,1.6166281755196306,6.943095166346289,0,0,0,0
0,0,1,1,72,0,2,0,0,0,2,1,2,46.49,3442.85,7,39.35,1,0,1.43,0,0.0136986301369863,0.5384615384201183,0.3874166666634382,0.25275381103614614,4.770340298176578,0.0136986301369863,0,1.0,0.8285954937881659,1.6166281755196306,11.750524675070434,0,1,0,0
0,0,0,0,1,1,2,1,0,1,0,0,2,22.06,35.57,4,8.92,1,0,9.86,0,0.5,0.30769230766863903,0.18383333333180138,0.41199487179899275,0.8795746785361029,0.5,0,1.0,0.38681699913269735,0.9237875288683602,9.08860687188578,0,1,0,0
1,0,1,1,23,1,1,0,0,0,1,1,3,94.94,2097.44,3,4.95,0,0,8.53,0,0.041666666666666664,0.2307692307514793,0.7911666666600735,0.4869794871804003,3.5575758603728147,0.0,0,1.0,0.05159474671669794,0.6928406466512702,46.233832512907206,0,0,0,0
1,0,1,0,10,1,0,-1,-1,-1,2,0,2,18.0,218.57,4,0.0,0,3,18.89,0,0.09090909090909091,0.30769230766863903,0.14999999999875,0.23482517482940857,0.2888844832143801,0.0,0,0.7272727272727273,0.0,0.9237875288683602,4.226853146929354,0,0,0,0
0,0,0,0,15,1,2,1,1,1,1,1,0,77.25,1078.29,3,19.72,1,0,4.46,0,0.0625,0.2307692307514793,0.6437499999946354,0.4363461538475583,5.34600892414477,0.0625,0,1.0,0.2520127795527156,0.6928406466512702,33.70774038472388,0,0,0,0
0,0,0,0,2,1,1,0,0,1,1,1,3,120.0,269.29,4,3.32,0,0,1.92,0,0.3333333333333333,0.30769230766863903,0.9999999999916667,0.6717948717962722,16.46026894865526,0.0,0,1.0,0.027438016528925618,0.9237875288683602,80.61538461555266,1,0,0,0
0,0,1,0,9,0,1,1,1,0,0,1,2,77.05,652.51,2,38.23,0,0,11.47,0,0.1,0.15384615383431952,0.6420833333279826,0.4660641025643292,3.145232815964523,0.0,0,1.0,0.48981422165278665,0.4618937644341801,35.91023910258156,0,0,0,0
0,1,1,1,25,1,2,0,0,1,0,0,0,35.93,1011.49,3,1.98,1,0,8.28,1,0.038461538461538464,0.2307692307514793,0.2994166666641715,0.28899743589998816,1.6261897106109329,0.038461538461538464,0,1.0,0.05361494719740049,0.6928406466512702,10.383677871886574,0,1,1,0
0,0,0,1,38,1,1,1,0,0,0,1,3,52.46,1989.95,0,5.4,1,1,6.22,0,0.02564102564102564,0.0,0.4371666666630236,0.38512307692161973,1989.95,0.02564102564102564,0,0.9743589743589743,0.10101010101010101,0.0,20.203556615308173,0,0,0,0
1,1,0,0,72,1,0,-1,-1,-1,2,1,0,19.71,1311.13,7,0.0,0,2,1.84,0,0.0136986301369863,0.5384615384201183,0.16424999999863124,0.16348714437022338,1.4123077254513337,0.0,0,0.9726027397260274,0.0,1.6166281755196306,3.222331615537103,0,0,0,0
1,0,1,0,7,1,2,0,0,0,2,0,2,38.15,257.86,5,18.78,0,0,6.27,0,0.125,0.3846153845857988,0.31791666666401736,0.30024358974844717,1.1696983442957587,0.0,0,1.0,0.47969348659003835,1.1547344110854503,11.454292948903259,0,1,0,0
1,0,0,1,47,1,0,-1,-1,-1,0,1,0,43.56,1997.6,2,0.0,1,0,5.86,0,0.020833333333333332,0.15384615383431952,0.362999999996975,0.32276410256525945,3.619889823137141,0.020833333333333332,0,1.0,0.0,0.4618937644341801,14.059604307742703,0,0,1,0
1,0,1,0,1,1,1,0,1,1,0,0,0,40.0,112.69,5,52.37,0,1,12.56,0,0.5,0.3846153845857988,0.33333333333055554,0.4564102564150625,1.7663009404388714,0.0,0,0.5,1.2773170731707317,1.1547344110854503,18.2564102566025,0,0,1,0
0,0,1,1,67,0,2,0,1,1,0,1,1,69.11,4646.18,3,2.34,0,2,10.68,0,0.014705882352941176,0.2307692307514793,0.5759166666618674,0.3900951734556276,2.163348357297177,0.0,0,0.9705882352941176,0.03337612323491656,0.6928406466512702,26.959477437518423,0,0,0,0
1,0,1,1,27,1,0,-1,-1,-1,0,0,1,18.0,464.61,0,0.0,0,0,9.87,0,0.03571428571428571,0.0,0.14999999999875,0.2742857142852143,464.61,0.0,0,1.0,0.0,0.0,4.937142857133858,0,0,0,0
0,0,1,0,56,1,1,0,1,1,0,0,2,27.72,1573.23,3,20.98,0,0,11.66,0,0.017543859649122806,0.2307692307514793,0.230999999998075,0.25326369770858326,0.8027175133171418,0.0,0,1.0,0.7305013927576602,0.6928406466512702,7.020469700481928,0,0,0,0
0,0,0,0,8,1,1,0,0,0,1,1,1,82.22,700.9,4,13.81,1,1,8.09,0,0.1111111111111111,0.30769230766863903,0.6851666666609569,0.4569726495750994,2.697014006464522,0.1111111111111111,0,0.8888888888888888,0.1659456861331411,0.9237875288683602,37.57229124806467,0,0,0,0
0,0,1,0,14,1,2,0,0,0,2,1,2,120.0,1719.48,8,15.6,2,0,8.1,1,0.06666666666666667,0.6153846153372781,0.9999999999916667,0.5035897435958777,1.8932834177493945,0.13333333333333333,0,1.0,0.12892561983471074,1.8475750577367205,60.43076923150532,0,1,0,0
1,0,1,0,3,1,0,-1,-1,-1,1,0,0,77.92,121.89,4,0.0,1,2,5.87,0,0.25,0.30769230766863903,0.6493333333279222,0.49819487179744104,1.7061870100783876,0.25,0,0.5,0.0,0.9237875288683602,38.81934441045661,0,0,0,0
0,0,0,0,2,1,2,1,1,1,1,1,3,39.85,147.93,4,11.33,2,1,4.34,0,0.3333333333333333,0.30769230766863903,0.332083333330566,0.4046282051318319,4.141377379619262,0.6666666666666666,0,0.6666666666666667,0.2773561811505508,0.9237875288683602,16.1244339745035,0,0,0,0
1,0,0,0,52,1,2,0,0,0,1,0,3,90.49,4614.19,6,5.41,3,0,10.02,0,0.018867924528301886,0.4615384615029586,0.7540833333270492,0.41687281084154876,1.4754831736611196,0.05660377358490566,1,1.0,0.05913214558968194,1.3856812933025404,37.72282065305175,0,1,0,1
1,0,1,0,10,1,2,0,0,0,1,1,0,97.81,1032.55,4,5.47,1,0,13.97,1,0.09090909090909091,0.30769230766863903,0.8150833333265409,0.500858508160525,1.8444980350125042,0.09090909090909091,0,1.0,0.05535876935532841,0.9237875288683602,48.98897068318095,1,1,0,0
0,0,0,0,13,1,1,0,0,0,0,1,1,42.43,521.61,6,16.03,1,0,6.71,0,0.07142857142857142,0.4615384615029586,0.3535833333303868,0.27769706960299156,0.9947175712269728,0.07142857142857142,0,1.0,0.3690997006677412,1.3856812933025404,11.782686663254932,0,0,0,0
0,0,0,1,22,1,2,1,0,1,0,1,1,39.2,845.32,4,29.65,0,1,7.66,0,0.043478260869565216,0.30769230766863903,0.32666666666394445,0.2865195094796761,1.2521775197013687,0.0,0,0.9565217391304348,0.7375621890547263,0.9237875288683602,11.231564771603303,0,1,0,0
0,0,1,0,33,1,1,1,1,1,0,0,3,113.38,3727.24,7,0.1,2,0,8.88,1,0.029411764705882353,0.5384615384201183,0.9448333333254596,0.4820057315285131,1.8161459449977584,0.058823529411764705,0,1.0,0.0008742787200559539,1.6166281755196306,54.649809840702815,0,0,0,0
1,1,0,0,1,1,1,0,0,1,1,0,3,32.6,37.61,4,9.4,1,0,11.44,0,0.5,0.30769230766863903,0.27166666666440276,0.44712820513203333,0.8043199315654406,0.5,0,1.0,0.27976190476190477,0.9237875288683602,14.576379487304287,0,0,0,0
0,0,0,0,25,1,0,-1,-1,-1,2,1,0,117.59,3002.92,3,0.0,0,0,11.67,0,0.038461538461538464,0.2307692307514793,0.9799166666585007,0.5611974358977199,3.427012838801712,0.0,0,1.0,0.0,0.6928406466512702,65.99120648721288,0,0,0,0
1,0,0,1,28,1,2,1,0,1,1,1,3,81.87,2357.31,6,4.87,1,0,11.11,0,0.034482758620689655,0.4615384615029586,0.6822499999943146,0.39438541114541004,1.2622946430483861,0.034482758620689655,0,1.0,0.05876674309158923,1.3856812933025404,32.28833361047472,0,1,0,0
0,0,0,1,56,1,0,-1,-1,-1,2,1,0,103.53,5807.16,2,0.0,0,1,12.51,0,0.017543859649122806,0.15384615383431952,0.8627499999928104,0.5213483130899095,4.141699711864891,0.0,0,0.9824561403508771,0.0,0.4618937644341801,53.97519085419833,0,0,0,0
0,0,0,1,5,1,1,0,0,1,0,0,1,95.41,518.73,2,2.54,0,0,7.71,0,0.16666666666666666,0.15384615383431952,0.7950833333267076,0.5539307692304858,6.641869398207427,0.0,0,1.0,0.026345814749507313,0.4618937644341801,52.85053469228065,1,0,0,0
1,0,1,0,17,1,2,1,1,0,2,0,0,96.39,1627.24,3,25.32,1,0,10.53,0,0.05555555555555555,0.2307692307514793,0.8032499999933063,0.4973683760692489,3.0244410163002065,0.05555555555555555,0,1.0,0.2599856248074751,0.6928406466512702,47.9413377693149,0,0,0,0
1,0,0,0,19,1,0,-1,-1,-1,2,1,1,30.65,564.79,4,0.0,0,0,4.51,1,0.05,0.30769230766863903,0.25541666666453816,0.26062820513208745,1.642977658831743,0.0,0,1.0,0.0,0.9237875288683602,7.98825448729848,0,0,0,0
1,0,1,0,56,1,1,0,1,1,1,0,2,86.72,4899.55,10,16.96,0,2,1.0,0,0.017543859649122806,0.7692307691715976,0.7226666666606444,0.3422380566895874,8.733600713012478,0.0,0,0.9649122807017544,0.19334245326037394,2.3094688221709005,29.678884276121018,0,0,0,0
1,0,1,0,13,1,1,0,1,0,2,0,2,103.08,1392.03,2,8.51,0,0,1.43,1,0.07142857142857142,0.15384615383431952,0.8589999999928416,0.5414021978017013,36.45966474594028,0.0,0,1.0,0.0817640276710223,0.4618937644341801,55.80773854939937,0,0,0,0
1,0,0,0,2,1,2,0,1,1,1,1,0,57.8,86.05,2,10.68,1,0,2.29,0,0.3333333333333333,0.15384615383431952,0.48166666666265273,0.49523076923153053,8.469488188976378,0.3333333333333333,0,1.0,0.1816326530612245,0.4618937644341801,28.624338461582465,0,0,0,0
1,0,0,0,27,1,2,0,0,0,0,0,3,18.0,567.49,4,26.75,1,0,12.11,1,0.03571428571428571,0.30769230766863903,0.14999999999875,0.21274725275148648,0.4335691583644032,0.03571428571428571,0,1.0,1.4078947368421053,0.9237875288683602,3.8294505495267566,0,1,0,0
0,0,0,1,32,1,0,-1,-1,-1,0,1,0,25.67,887.54,6,0.0,2,0,11.79,0,0.030303030303030304,0.4615384615029586,0.21391666666488404,0.20538018648657402,0.3919052581380151,0.06060606060606061,0,1.0,0.0,1.3856812933025404,5.272109387110356,0,0,1,0
0,0,0,1,26,1,2,1,0,1,1,1,1,18.0,379.64,4,0.79,1,1,2.41,0,0.037037037037037035,0.30769230766863903,0.14999999999875,0.213276353280587,1.5086631696073756,0.037037037037037035,0,0.962962962962963,0.041578947368421056,0.9237875288683602,3.838974359050566,0,1,0,0
1,0,0,0,20,1,0,-1,-1,-1,2,0,3,53.51,1028.0,4,0.0,0,1,15.24,0,0.047619047619047616,0.30769230766863903,0.44591666666295066,0.33587582417907147,0.8424848385510572,0.0,0,0.9523809523809523,0.0,0.9237875288683602,17.972715351822114,0,0,0,0
0,0,0,1,7,1,0,-1,-1,-1,0,1,3,23.01,129.31,5,0.0,0,0,7.62,0,0.125,0.3846153845857988,0.1917499999984021,0.24977692308220106,0.4830407172207695,0.0,0,1.0,0.0,1.1547344110854503,5.7473670001214465,0,0,0,0
1,0,0,0,23,1,1,0,0,1,1,1,3,46.16,1043.37,5,12.65,2,0,4.04,0,0.041666666666666664,0.3846153845857988,0.38466666666346105,0.29361025641489136,2.240914948453608,0.08333333333333333,0,1.0,0.2682357930449534,1.1547344110854503,13.553049436111385,0,0,0,0
0,0,0,0,1,1,2,1,0,0,1,0,1,120.0,65.63,4,2.0,2,1,5.64,0,0.5,0.30769230766863903,0.9999999999916667,0.7384615384629389,2.7856536502546687,1.0,0,0.5,0.01652892561983471,0.9237875288683602,88.61538461555267,1,1,0,0
0,1,0,1,25,1,1,0,1,1,0,1,2,90.29,2249.36,5,44.56,1,1,7.08,0,0.038461538461538464,0.3846153845857988,0.7524166666603965,0.43942820513161424,2.538781038374718,0.038461538461538464,0,0.9615384615384616,0.4881147989922226,1.1547344110854503,39.67597264133345,0,0,0,0
1,0,0,0,20,1,1,0,1,0,0,1,2,83.53,1681.06,3,19.78,1,1,8.32,1,0.047619047619047616,0.2307692307514793,0.6960833333275326,0.45132710622833627,3.36077568972411,0.047619047619047616,0,0.9523809523809523,0.23399976339761033,0.6928406466512702,37.69935318325293,0,0,0,0
1,0,0,0,72,1,0,-1,-1,-1,0,1,2,99.01,7215.08,3,0.0,3,0,4.27,0,0.0136986301369863,0.2307692307514793,0.8250833333264577,0.4893589392350818,7.814278906554608,0.0410958904109589,1,1.0,0.0,0.6928406466512702,48.45142857366545,0,0,0,1
1,0,0,1,11,1,1,0,1,0,0,1,2,26.44,344.64,7,30.58,1,1,7.43,1,0.08333333333333333,0.5384615384201183,0.22033333333149724,0.21377435898190858,0.6013505260770183,0.08333333333333333,0,0.9166666666666666,1.1144314868804663,1.6166281755196306,5.652194051481663,0,0,0,0
0,0,1,0,1,1,2,1,1,0,0,0,1,36.71,155.38,5,0.06,0,0,8.45,1,0.5,0.3846153845857988,0.3059166666641174,0.4454435897484872,3.5926011560693643,0.0,0,1.0,0.0015910898965791566,1.1547344110854503,16.352234179666965,0,0,0,0
1,0,0,0,42,1,1,1,1,0,0,1,0,68.1,2795.37,8,1.85,0,0,13.63,0,0.023255813953488372,0.6153846153372781,0.5674999999952708,0.31322540251204806,0.6102521896312337,0.0,0,1.0,0.02677279305354559,1.8475750577367205,21.33064991107047,0,0,1,0
0,0,1,0,5,1,1,1,1,1,0,1,0,44.98,231.41,4,16.25,1,1,13.13,0,0.16666666666666666,0.30769230766863903,0.3748333333302097,0.35506153846502275,0.8778831562974202,0.16666666666666666,0,0.8333333333333334,0.3534145280556764,0.9237875288683602,15.970668000156722,0,0,1,0
1,0,1,0,23,1,2,1,0,1,1,1,2,53.85,1231.44,3,8.38,2,1,7.06,0,0.041666666666666664,0.2307692307514793,0.4487499999962604,0.35001282051487503,2.5227188921211128,0.08333333333333333,0,0.9583333333333334,0.15278030993618963,0.6928406466512702,18.84819038472602,0,1,0,0
0,0,0,0,7,1,2,1,0,1,1,1,0,83.62,579.05,3,4.74,1,1,12.19,0,0.125,0.2307692307514793,0.6968333333275264,0.48257948718071475,2.253200513638663,0.125,0,0.875,0.05601512644764831,0.6928406466512702,40.35329671805137,0,1,0,0
0,0,1,0,23,0,2,1,0,1,1,1,1,93.31,2117.37,1,27.89,1,0,9.0,1,0.041666666666666664,0.07692307691715976,0.7775833333268535,0.5123153846139761,10.17966346153846,0.041666666666666664,0,1.0,0.2957268582334853,0.23094688221709006,47.80414853833011,0,1,0,0
1,0,0,1,26,0,0,-1,-1,-1,0,1,1,81.1,2086.38,4,0.0,1,0,8.48,0,0.037037037037037035,0.30769230766863903,0.6758333333277013,0.4236096866121676,2.3630453495220403,0.037037037037037035,0,1.0,0.0,0.9237875288683602,34.354745584246785,0,0,0,0
0,0,0,0,32,1,1,1,1,1,2,1,2,99.48,3163.48,5,35.17,1,1,4.51,0,0.030303030303030304,0.3846153845857988,0.8289999999930917,0.4667981352012891,4.377913091613618,0.030303030303030304,0,0.9696969696969697,0.3500199044585987,1.1547344110854503,46.437078489824245,0,0,0,0
